Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
458042,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Mali 2018 Nutricion PMA prevencion malnutricion innovacion economia local niños y mujers,
458041,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Marruecos 2019 Gobernabilidad Secretariado General del Gobierno de Marruecos Visita BOE,
458040,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Fondo Mujeres para la paz y la acción humanitaria,
458039,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental América Latina 2018 Llamamiento Movimiento Poblacional Venezuela FICR,
458038,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Apoyo al  programa Algerian Transitional Interim Country Strategic Plan 2018-2019,
458037,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Cooperación España - OPS 2018,
458036,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Cooperación España - OCDE 2018,
458035,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Cooperación España-Un Habitat 2018,
458034,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Cooperación España-OIT 2018,
458033,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Cooperación España PNUMA 2018,
458032,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Cooperación España - CEPAL 2018,
458031,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental COOPERACIÓN ESPAÑA-FAO 2018,
458030,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Mozambique 2019 SecAH PMA Asistencia emergencia ciclon Idai poblacion vulnerable,
458029,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Tindouf 2018 personal sanitario y de los servicios y programas de salud MDM población saharaui,
458028,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Nigeria 2018  multisector OCHA Fondo de respuesta de emergencias 2018 poblacion desplazada,
458027,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Etiopia 2018 2019 2020 SecAH Acnur Acceso Energia Alianza Shire Refugiados y comunidades de acogida,
458026,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,28/05/2019,Convocatoria Instrumental Indonesia 2018 Protección Educación Save the Children niños afectados terremoto tsunami,
457788,NO,ESTADO,MINISTERIO DE JUVENTUD E INFANCIA,INSTITUTO DE LA JUVENTUD,27/05/2019,AYUDAS INJUVE PARA LA CREACION JOVEN 2019/2020,
457754,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,INSTITUTO PARA LA TRANSICIÓN JUSTA, O.A.,27/05/2019,Ayudas destinadas específicamente a cubrir costes excepcionales por el cierre de unidades de producción minera de carbón. Año 2019,
457677,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE SALAMANCA,24/05/2019,Programa de Fomento del Empleo Agrario en Zonas Rurales Deprimidas 2019.- Salamanca,
457138,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,DIRECCIÓN GENERAL DE ATENCIÓN HUMANITARIA Y DEL SISTEMA DE ACOGIDA DE PROTECCIÓN INTERNACIONAL,23/05/2019,DGIAH-SGII  Atención humanitaria a personas inmigrantes 2018. RD 441/2007,
457137,NO,ESTADO,MINISTERIO DE IGUALDAD,INSTITUTO DE LAS MUJERES,23/05/2019,Resolución 23 Mayo 2019, del Instituto de la Mujer y para la Igualdad de Oportunidades, por la que se convocan las ayudas a la pequeña y mediana empresa y otras entidades para elaboración e implantación de planes de igualdad,
457096,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE VALLADOLID,23/05/2019,PLAN DE EMPLEO AGRARIO 2019,
456908,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,DIRECCIÓN GENERAL DE MIGRACIONES,22/05/2019,Subvención directa a la Fundación España Salud para programas sanitarios y sociales en Venezuela,
456669,NO,ESTADO,MINISTERIO DE HACIENDA,FUNDACIÓN SEPI, F.S.P.,21/05/2019,AYUDAS SOCIALES PARA COLECTIVO DE TRABAJADORES,
456666,NO,ESTADO,MINISTERIO DE HACIENDA,FUNDACIÓN SEPI, F.S.P.,21/05/2019,AYUDAS SOCIALES PARA COLECTIVO DE TRABAJADORES,
456639,NO,ESTADO,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,ENAIRE,21/05/2019,Entrega dineraria sin contraprestación al COLEGIO DE INGENIEROS AERONÁUTICOS DE ESPAÑA,COIAE, para la realización de sus actividades.,
456637,NO,ESTADO,MINISTERIO DE IGUALDAD,INSTITUTO DE LAS MUJERES,21/05/2019,Resolución de 7 de mayo de 2019, del Instituto de la Mujer y para Igualdad de Oportunidades, por la que se convoca la concesión de subvenciones de Postgrados de Estudios de Género y Actividades,
456579,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,21/05/2019,Ayuda directa a Mauritania para gastos combustible y aceite patrullaje, en el ámbito de la Cooperación Policial Internacional, al amparo del R.D. 732/2007, de 8 de junio.,
456577,NO,ESTADO,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,ENAIRE,21/05/2019,Entrega dineraria sin contraprestación a la Asociación ELLAS VUELAN ALTO,
456284,NO,ESTADO,MINISTERIO DE HACIENDA,INSTITUTO DE ESTUDIOS FISCALES,20/05/2019,CONVOCATORIA DESIERTA. Resolución del Instituto de Estudios Fiscales, por la que se convoca beca de investigación sobre temas de política o administración tributaria en el ámbito Iberoamericano,
456238,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE HUESCA,20/05/2019,Convocatoria Plan de Fomento de Empleo Agrario dentro del Plan Especial de Empleo de Aragón 2019,
456222,NO,ESTADO,MINISTERIO DE SANIDAD,ORGANIZACIÓN NACIONAL DE TRASPLANTES,20/05/2019,Anuncio de Resolución de 14 de mayo de 2019, de la Organizacion Nacional de Trasplantes, por la que se convocan tres becas en régimen de concurrencia competitiva,
456200,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,SERVICIO PÚBLICO DE EMPLEO ESTATAL,20/05/2019,SUBVENCION PRESUPUESTO PRORROGADO AÑO 2019 A FAVOR DEL INSTITUTO DE LA CINEMATROGRAFIA Y DE LAS ARTES AUDIOVISUALES (O.M. 19/12/97),
455962,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,OFICINA ESPAÑOLA DE PATENTES Y MARCAS, O.A.,17/05/2019,Subvenciones para el fomento de las patentes y modelos de utilidad en el exterior de la Oficina Española de Patentes y Marcas, O.A.,
455955,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,SERVICIO PÚBLICO DE EMPLEO ESTATAL,17/05/2019,Convocatoria Diálogo Social y Negociación Colectiva,
455940,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE ZARAGOZA,17/05/2019,PROGRAMA DE FOMENTO DEL EMPLEO AGRARIO (PLAN ESPECIAL DE ARAGÓN) DEL SERVICIO PÚBLICO DE EMPLEO ESTATAL EN COLABORACIÓN CON LAS CORPORACIONES LOCALES. EJERCICIO 2019 - ZARAGOZA,
455864,NO,ESTADO,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,ENAIRE,17/05/2019,Entrega dineraria sin contraprestación a la Revista Aviación Digital para la celebración de la XI edición de los Premios de Periodismo sobre la Aviación en España,
455851,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,DIRECCIÓN GENERAL DE POLÍTICA COMERCIAL,17/05/2019,Orden de 16 de mayo por la que se convocan los Premios Nacionales de Comercio,
455845,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE CUENCA,17/05/2019,Convocatoria de la subvención directa del Consorcio de la Ciudad de Cuenca al Seminario Conciliar de San Julián en el ejercicio 2019.,
455839,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,INSTITUTO SOCIAL DE LA MARINA,17/05/2019,Resolución de 10 de mayo de 2019, del Instituto Social de la Marina, por la que se convocan ayudas económicas para la dotación de los botiquines de los que han de ir provistos los buques, correspondientes al año 2018.,
455836,NO,ESTADO,MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030,REAL PATRONATO SOBRE DISCAPACIDAD,17/05/2019,CONVENIO CON LA FUNDACION ONCE (ENTIDAD COLABORADORA) PARA GESTIÓN AYUDAS PROGRAMA REINA LETIZIA PARA LA INCLUSION,
455830,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE CUENCA,17/05/2019,Convocatoria de la subvención directa del Consorcio de la Ciudad de Cuenca a la Fundación Torner, en el ejercicio 2019.,
455816,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE CUENCA,17/05/2019,Convocatoria de la subvención directa del Consorcio de la Ciudad de Cuenca a la Universidad Internacional Menéndez Pelayo, sede de Cuenca, en el ejercicio 2019.,
455766,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE CUENCA,16/05/2019,Convocatoria de la subvención directa del Consorcio de la Ciudad de Cuenca a la Junta de Cofradías de la Semana Santa de Cuenca, en el ejercicio 2019.,
455749,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE CUENCA,16/05/2019,Convocatoria de la subvención directa del Consorcio de la Ciudad de Cuenca a la Fundación Antonio Pérez, en el ejercicio 2019.,
455720,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE CUENCA,16/05/2019,Convocatoria de la subvención directa del Consorcio de la Ciudad de Cuenca a la Fundación de Cultura Ciudad de Cuenca en el ejercicio 2019.,
455718,NO,ESTADO,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,ENAIRE,16/05/2019,Entrega dineraria sin contraprestación a la Asociación Española de Derecho Aeronáutico y Espacial,AEDAE,para la celebración del Congreso LEGALDRON,
455681,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA,16/05/2019,Resolución de 25 de abril de 2019, de la Secretaría de Estado de Educación y Form. Prof., por la que se convocan ayudas destinadas a fomentar la negociación colectiva en el ámbito de la enseñanza privada sostenida con fondos públicos, durante 2019,
455638,NO,ESTADO,MINISTERIO DE SANIDAD,ORGANIZACIÓN NACIONAL DE TRASPLANTES,16/05/2019,Resolución de 14 de mayo de 2019, por la que se convocan tres becas en regimen de concurrencia competitiva,
455309,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE VALENCIA,15/05/2019,Concesión de ayudas en el programa de fomento del empleo en zonas rurales deprimidas,
455175,NO,ESTADO,MINISTERIO DE CULTURA,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,14/05/2019,Resolución del Instituto de la Cinematografía y de las Artes Audiovisuales, por la que se convoca la concesión de ayudas para la participación de películas españolas en festivales durante el año 2019,
455140,NO,ESTADO,MINISTERIO DE JUVENTUD E INFANCIA,INSTITUTO DE LA JUVENTUD,14/05/2019,Resolución de 14 de mayo de 2019 del Instituto de la Juventud, por la que se convoca la concesión de subvenciones para el mantenimiento, funcionamiento y equipamiento de asociaciones juveniles, organizaciones juveniles y entidades prestadoras de servicios,
455004,NO,ESTADO,MINISTERIO DE SANIDAD,DELEGACIÓN DEL GOBIERNO PARA EL PLAN NACIONAL SOBRE DROGAS,14/05/2019,Resolución de 7 de mayo de 2019 de la Secretaría de Estado de Servicios Sociales, por la que se convoca concesión ayudas económicas entidades priivadas sin fines de lucro y ámbito estatal, para realización programas supracomunitarios sobre adicciones 2019,
454800,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE GRANADA,13/05/2019,PROGRAMA DE FOMENTO DE EMPLEO AGRARIO. P.GARANTÍA DE RENTAS 2019,
454791,NO,ESTADO,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,ENAIRE,13/05/2019,Entrega dineraria sin contraprestación a la Fundación Aeronáutica y Astronáutica Españolas para apoyo a la Academia General del Aire en la celebración de su 75 aniversario,
454764,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES CARLOS III F.S.P.,13/05/2019,Programa CNIC de Becas Master en Biomedicina CNIC-ACCIONA,
454688,NO,ESTADO,MINISTERIO DE CULTURA,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,10/05/2019,Convocatoria de ayudas a la producción de cortometrajes sobre proyecto 2019.,
454564,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,SUBSECRETARÍA DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,10/05/2019,ORDEN DE 8 DE MAYO DE 2019, POR LA QUE SE CONVOCAN BECAS PARA LA FORMACION ESPECIALIZADA EN AREAS Y MATERIAS EDUCATIVAS DESARROLLADAS POR EL MINISTERIO DE EDUCACION Y FORMACION PROFESIONAL,
454519,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,DIRECCIÓN GENERAL DE MIGRACIONES,10/05/2019,DGM - SGE COMUNICACIÓN ESPAÑA 2019,
454475,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA,10/05/2019,Resolución de 9 de mayo de 2019, de la Subsecretaría, por la que se convocan ayudas a la digitalización del patrimonio bibliográfico y su difusión y preservación mediante repositorios,
454444,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE CEUTA,10/05/2019,SUBVENCIONES PARA AUTONOMOS,
454286,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL,09/05/2019,Resolución de la Secretaría de Estado y Formación Profesional, por la que se convocan ayudas destinadas a las Confederaciones y Federaciones de Asociaciones de Madres y Padres de Alunmos, durante 2019,
454224,NO,ESTADO,MINISTERIO DE SANIDAD,ORGANIZACIÓN NACIONAL DE TRASPLANTES,09/05/2019,Extracto de la Orden de 29 de abril de 2019, por la que se convocan las subvenciones destinadas a instituciones y entidades de cualquier titularidad, sin ánimo de lucro, para el fomento de la donación y el trasplante de órganos y tejidos humanos,
454200,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DE DERECHOS CULTURALES,09/05/2019,Resolución de 7 de mayo de 2019 de la Subsecretaría del Mº de Cultura y Deporte, por la que se convocan las ayudas del Programa IBEREX 2019 de prácticas formativas para profesionales iberoamericanos del sector cultural,
454173,NO,ESTADO,MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030,DIRECCIÓN GENERAL DE DIVERSIDAD FAMILIAR Y SERVICIOS SOCIALES,09/05/2019,Convocatoria de los Premios Estatales al Voluntariado Social 2019,
454155,NO,ESTADO,MINISTERIO DE CULTURA,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,08/05/2019,Ayudas selectivas para la producción de largometrajes sobre proyecto 2019.,
454150,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,DIRECCIÓN GENERAL DE PRODUCCIONES Y MERCADOS AGRARIOS,08/05/2019,Orden de 8 de mayo por la que se convocan de becas de formación práctica para titulados universitarios, en el ámbito de las producciones y mercados agrarios,
454106,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE ALBACETE,08/05/2019,PROGRAMA FOMENTO DE EMPLEO AGRARIO ZONAS RURALES DEPRIMIDAS / 2019 - ALBACETE,
454082,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DE DERECHOS CULTURALES,08/05/2019,Resolución de 7 de mayo de 2019 de la Subsecretaría del Mº de Cultura y Deporte, por la que se convocan las ayudas del Programa IBEREX 2019 de prácticas formativas para profesionales iberoamericanos del sector cultural,
454074,NO,ESTADO,MINISTERIO DE CULTURA,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,08/05/2019,Ayudas selectivas para la producción de largometrajes sobre proyecto 2019.,
453915,NO,ESTADO,MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030,INSTITUTO DE MAYORES Y SERVICIOS SOCIALES,07/05/2019,Resolución de 7 de mayo de 2019, del Instituto de Mayores y Servicios Sociales, por la que se convoca la concesión de subvenciones a personas mayores, personas con discapacidad y personas en situación de dependencia residentes en las Ciudades de Ceuta y d,
453835,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,ENTIDAD ESTATAL DE SEGUROS AGRARIOS - ENESA,07/05/2019,Subvenciones destinadas a Organizaciones Profesionales Agrarias y Organizaciones de Cooperativas de ámbito estatal para la realización de actuaciones de apoyo a los Seguros Agrarios para el ejercicio 2019,
453785,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,AGENCIA ESTATAL DE INVESTIGACIÓN,07/05/2019,Resolución de la Secretaría de Estado de Universidades, Investigación, Desarrollo e Innovación y de la Presidencia de la AEI por la que se aprueba la convocatoria 2019 de ayudas a Equipamiento Científico-Técnico del Plan Estatal 2017-2020,
453772,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,CENTRO PARA EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN E.P.E,07/05/2019,Resolución de 6 de mayo de 2019 de la Presidencia del CDTI E.P.E., por la que se aprueba la convocatoria para 2019 del Procedimiento de acreditación y concesión de ayudas destinadas a Centros Tecnológicos de Excelencia Cervera,
453756,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,DIRECCIÓN GENERAL DE ATENCIÓN HUMANITARIA Y DEL SISTEMA DE ACOGIDA DE PROTECCIÓN INTERNACIONAL,07/05/2019,DGIAH-SGPAHCM Convivencia y Cohesión Social 2019. Cofinanciado con FAMI y FSE,
453739,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,CENTRO PARA EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN E.P.E,07/05/2019,Resolución de 6 de mayo de 2019 de la Presidencia del CDTI E.P.E., por la que se aprueba la convocatoria para 2019 del Programa Neotec,
453712,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,SERVICIO PÚBLICO DE EMPLEO ESTATAL,07/05/2019,Subvención concesión directa año 2019 a la Agencia Española de Cooperación Internacional para el Desarrollo para financiar los gastos derivados de las Escuelas Taller a desarrollar en el exterior,
453683,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,AGENCIA ESPAÑOLA DE PROTECCIÓN DE LA SALUD EN EL DEPORTE (AEPSAD),07/05/2019,Becas de Formación de Posgrado Departamento de Deporte y Salud de la Agencia Española de Protección de la Salud en el Deporte (AEPSAD),
